execute_time,dataset,throughput
1502,10000,6.657789613848203
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
6.658,1110.1,44.0,42.0,14.8,42.8,33.9,4221.0,16673.0,35.0,29.0,0.0,0.0,40.0,43.0,0.0,0.0,46.57,47.0,46.82,46.0,446.0,147060532.0,7861.0
6.658,1142.35,43.0,43.0,9.35,43.85,36.1,4221.0,16673.0,35.0,29.0,0.0,0.0,40.0,43.0,0.0,0.0,46.754999999999995,47.0,46.739999999999995,46.0,460.5,147060594.0,7941.0
6.658,1142.1999999999998,43.0,44.0,8.55,42.45,36.3,4221.0,16673.0,35.0,29.0,0.0,0.0,40.0,43.0,0.0,0.0,46.81,47.0,46.724999999999994,46.0,482.0,147060590.0,8371.0
6.658,1142.65,44.0,44.0,8.65,41.25,37.75,4221.0,16673.0,35.0,29.0,0.0,1.0,39.5,35.0,0.0,0.0,46.68,47.0,46.79,46.0,489.0,147060584.0,8971.0
6.658,1142.45,43.0,43.0,11.25,41.25,37.9,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,27.0,0.0,0.0,46.775,47.0,46.815,46.0,484.0,147060588.0,8856.5
6.658,1142.0,43.0,42.5,12.95,44.599999999999994,36.95,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,27.0,0.0,0.0,46.825,47.0,46.855000000000004,46.0,479.0,147060594.0,8896.5
6.658,1166.9,43.0,43.0,13.5,39.849999999999994,44.25,4221.0,16673.0,35.0,29.0,0.0,8.0,38.5,25.0,0.0,0.0,46.745000000000005,47.0,46.945,46.0,479.0,147060600.0,9879.0
6.658,1166.65,42.5,42.5,19.950000000000003,41.9,42.55,4221.0,16673.0,35.0,29.0,0.0,8.0,38.5,25.0,0.0,0.0,46.79,47.0,46.815,46.0,472.0,147060600.0,9385.5
6.658,1157.45,43.0,42.0,17.9,42.65,40.75,4221.0,16673.0,35.0,29.0,0.0,8.0,38.5,25.0,0.0,0.0,46.87,47.0,46.61,46.0,465.0,147060608.0,9339.0
6.658,1157.65,42.5,42.0,10.9,41.5,41.65,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,46.775,47.0,46.739999999999995,46.0,465.0,147060620.0,9271.0
6.658,1144.25,43.0,42.0,16.450000000000003,43.1,40.25,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,46.835,47.0,46.95,46.0,465.0,147060618.0,9397.5
6.658,1279.15,43.0,42.0,32.25,46.25,50.2,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,46.865,47.0,47.035,46.0,461.0,147061652.0,9731.0
6.658,1268.65,43.5,42.5,34.9,47.349999999999994,49.4,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,46.915000000000006,47.0,47.019999999999996,46.0,461.0,147062612.0,9801.0
6.658,1124.35,45.0,43.0,20.3,46.65,41.45,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,47.09,47.0,47.0,46.0,480.5,147063416.0,9861.0
6.658,1253.5,44.0,43.0,24.200000000000003,46.25,42.2,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,46.915000000000006,47.0,46.989999999999995,46.0,500.0,147064478.0,9913.0
6.658,1427.5500000000002,43.0,43.0,42.25,48.05,44.75,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,46.730000000000004,47.0,46.94,46.0,498.0,147065346.0,9929.5
6.658,1462.3000000000002,43.0,43.0,56.45,50.5,47.95,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,46.72,47.0,46.9,46.0,496.0,147066144.0,9951.0
6.658,1385.8,44.0,44.0,36.45,45.45,51.599999999999994,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,47.004999999999995,47.0,46.88,46.0,479.0,147069166.0,9965.0
6.658,1405.4,45.0,44.0,41.35,46.099999999999994,49.4,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,46.97,47.0,47.02,46.0,479.0,147069808.0,9986.0
6.658,1423.2,44.0,44.0,55.849999999999994,48.25,59.5,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,46.835,47.0,46.96,46.0,483.0,147070722.0,10049.0
6.658,1261.5,43.0,44.5,36.599999999999994,45.55,56.1,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,46.63,47.0,46.81,46.0,487.0,147071544.0,10062.0
6.658,1141.15,43.0,45.0,32.95,45.849999999999994,51.75,4221.0,16673.0,35.0,29.0,0.0,8.0,38.0,25.0,0.0,0.0,46.56,47.0,46.72,46.0,487.0,147072014.0,10063.5
