execute_time,dataset,throughput
151,10000,66.2251655629139
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
66.225,1381.45,41.0,39.0,32.2,46.45,43.25,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.58,40.0,45.81,38.0,463.0,161958502.0,8482.0
66.225,1388.15,39.5,39.0,28.700000000000003,45.7,44.599999999999994,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.74,40.0,45.76,38.0,464.0,161958508.0,8534.0
66.225,1396.8000000000002,41.0,40.0,28.450000000000003,47.4,43.6,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.33,40.0,45.790000000000006,38.0,465.0,161958512.0,8642.0
66.225,1386.95,41.0,40.0,28.6,49.2,42.6,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.23,40.0,45.84,38.0,465.0,161958512.0,8729.5
66.225,1384.4,41.0,40.0,29.75,47.05,42.9,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.349999999999994,40.0,45.765,38.0,464.5,161958516.0,8773.5
66.225,1404.55,41.0,40.0,30.15,47.6,44.0,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.489999999999995,40.0,45.765,38.0,464.0,161958520.0,8785.0
66.225,1410.45,39.5,40.0,35.8,47.650000000000006,44.1,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.51,40.0,45.84,38.0,464.0,161958522.0,8836.5
66.225,1397.75,39.0,40.0,29.85,48.55,42.6,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.55,39.5,45.7,38.0,464.5,161958528.0,8936.5
66.225,1384.3000000000002,40.0,40.0,26.6,47.35,44.55,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.37,40.0,45.92,38.0,465.0,161958532.0,8991.0
66.225,1418.5500000000002,41.0,40.0,27.700000000000003,48.0,44.45,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.44,40.0,45.894999999999996,38.0,465.0,161958536.0,9047.0
