execute_time,dataset,throughput
65,10000,153.84615384615384
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
153.846,1319.35,42.0,42.0,32.05,48.55,42.45,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.38,40.0,45.9,38.0,462.0,162050586.0,8676.5
153.846,1325.0,42.0,42.0,28.65,48.2,41.45,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.575,40.0,45.730000000000004,38.0,462.0,162050592.0,8722.5
153.846,1391.15,42.0,42.0,29.8,50.35,42.45,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.78,40.0,45.61,38.0,463.0,162050598.0,8769.0
153.846,1375.25,42.0,41.5,30.200000000000003,49.05,43.400000000000006,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.79,40.0,45.66,38.0,464.0,162050600.0,8815.0
153.846,1342.55,41.5,41.5,29.65,46.6,43.7,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.614999999999995,39.5,45.68,38.0,464.0,162050602.0,8859.0
153.846,1311.0500000000002,41.5,41.5,21.0,48.65,38.55,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.61,40.0,45.78,38.0,464.0,162050606.0,8952.0
153.846,1322.35,42.0,41.5,21.75,48.25,39.5,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.61,40.0,45.620000000000005,38.0,464.0,162050608.0,8991.5
153.846,1330.2,42.0,42.0,23.3,48.05,42.349999999999994,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.644999999999996,40.0,45.754999999999995,38.0,464.0,162050608.0,9033.5
153.846,1325.4,42.0,42.0,23.200000000000003,48.5,42.349999999999994,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.68,40.0,46.05,38.0,463.5,162050610.0,9076.5
153.846,1334.0500000000002,42.0,42.0,25.450000000000003,47.2,41.65,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.54,40.0,45.849999999999994,38.0,463.0,162050616.0,9123.0
153.846,1367.55,41.0,41.5,28.3,49.3,40.25,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.56,40.0,45.57,38.0,463.0,162050620.0,9216.0
153.846,1358.95,40.0,41.5,27.7,47.15,43.400000000000006,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.515,40.0,45.66,38.0,463.0,162050622.0,9261.0
153.846,1379.2,40.0,42.0,26.15,46.9,43.2,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.415,40.0,45.7,38.0,463.0,162050626.0,9305.5
