execute_time,dataset,throughput
153,10000,65.359477124183
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
65.359,1212.85,45.0,48.5,17.4,44.650000000000006,41.1,4221.0,16673.0,35.0,29.0,0.0,8.0,39.0,25.5,12.0,0.0,47.065,47.0,46.84,46.0,467.0,130946668.0,10184.0
65.359,1213.75,45.0,49.5,14.85,41.5,40.75,4221.0,16673.0,35.0,29.0,0.0,8.0,39.0,25.0,12.0,0.0,47.16,47.0,46.99,46.0,467.0,130946674.0,10490.0
65.359,1213.2,45.0,49.5,16.1,41.5,40.65,4221.0,16673.0,35.0,29.0,0.0,8.0,39.0,25.0,12.0,0.0,47.155,47.0,46.88,46.0,467.0,130946676.0,10786.5
65.359,1213.1,46.0,49.0,13.6,41.8,40.65,4221.0,16673.0,35.0,29.0,0.0,8.0,39.0,25.0,12.0,0.0,46.97,47.5,47.05,46.0,467.0,130946678.0,11188.5
65.359,1213.4,45.0,49.0,12.7,41.6,42.0,4221.0,16673.0,35.0,29.0,0.0,8.0,39.0,25.0,12.0,0.0,46.79,48.0,47.33,46.0,467.0,130946680.0,11878.0
65.359,1213.1,45.5,49.0,13.2,41.75,41.85,4221.0,16673.0,35.0,29.0,0.0,8.0,39.0,25.0,12.0,0.0,46.81,47.5,47.165,46.0,467.0,130946682.0,12899.0
65.359,1248.15,46.0,49.0,22.7,44.25,43.55,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,35.0,476.0,2.5,46.82,47.0,47.08,46.0,466.5,130956932.0,11215.5
65.359,1212.9,45.5,49.0,12.75,44.150000000000006,40.15,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,35.0,503.0,0.0,46.93,47.0,47.045,46.0,466.0,130956938.0,12093.5
65.359,1213.4,46.0,49.0,12.7,46.150000000000006,37.6,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,35.0,503.0,0.0,46.879999999999995,47.0,46.94,46.0,466.0,130956940.0,12684.5
65.359,1209.8000000000002,46.0,49.0,18.0,46.55,39.1,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,35.0,503.0,0.0,46.72,47.0,46.87,46.0,466.0,130956942.0,13004.0
65.359,1209.0,46.0,49.0,18.4,43.0,41.15,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,35.0,504.0,0.0,46.76,47.0,46.92,46.0,471.0,130957968.0,13564.5
65.359,1213.3000000000002,46.0,49.0,13.75,47.0,38.55,4221.0,16673.0,35.0,29.0,0.0,2.0,39.5,35.0,505.0,0.0,46.93,47.0,46.7,46.0,476.0,130958996.0,14168.5
65.359,1212.95,46.5,48.5,13.100000000000001,48.2,37.349999999999994,4221.0,16673.0,35.0,29.0,0.0,2.0,39.5,35.0,505.0,0.0,46.8,47.0,46.835,46.0,477.0,130959000.0,14759.0
65.359,1213.15,47.0,48.0,12.3,47.05,39.25,4221.0,16673.0,35.0,29.0,0.0,2.0,39.5,35.0,505.0,0.0,46.760000000000005,47.0,47.03,46.0,478.0,130959004.0,15100.0
65.359,1221.3,46.0,48.5,22.5,42.900000000000006,41.05,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,35.0,505.0,0.0,46.85,47.0,47.09,46.0,478.5,130959004.0,15326.0
